"Step","solar-firebrand-9 - train/loss","solar-firebrand-9 - train/loss__MIN","solar-firebrand-9 - train/loss__MAX"
"3575","1.6489","1.6489","1.6489"
"3576","1.5534","1.5534","1.5534"
"3577","1.4167","1.4167","1.4167"
"3578","1.7823","1.7823","1.7823"
"3579","1.0987","1.0987","1.0987"
"3580","1.5268","1.5268","1.5268"
"3581","1.6699","1.6699","1.6699"
"3582","1.2981","1.2981","1.2981"
"3583","1.6318","1.6318","1.6318"
"3584","1.3186","1.3186","1.3186"
"3585","1.452","1.452","1.452"
"3586","1.8656","1.8656","1.8656"
"3587","1.1686","1.1686","1.1686"
"3588","1.5029","1.5029","1.5029"
"3589","1.9112","1.9112","1.9112"
"3590","1.6417","1.6417","1.6417"
"3591","1.5148","1.5148","1.5148"
"3592","1.5642","1.5642","1.5642"
"3593","1.4515","1.4515","1.4515"
"3594","1.5558","1.5558","1.5558"
"3595","1.44","1.44","1.44"
"3596","1.3579","1.3579","1.3579"
"3597","1.2717","1.2717","1.2717"
"3598","1.5158","1.5158","1.5158"
"3599","1.3087","1.3087","1.3087"
"3600","1.5759","1.5759","1.5759"
"3601","1.5033","1.5033","1.5033"
"3602","1.4967","1.4967","1.4967"
"3603","1.4225","1.4225","1.4225"
"3604","1.5673","1.5673","1.5673"
"3605","1.3444","1.3444","1.3444"
"3606","1.449","1.449","1.449"
"3607","1.3149","1.3149","1.3149"
"3608","1.3669","1.3669","1.3669"
"3609","1.4696","1.4696","1.4696"
"3610","1.3056","1.3056","1.3056"
"3611","1.2324","1.2324","1.2324"
"3612","1.4247","1.4247","1.4247"
"3613","1.4783","1.4783","1.4783"
"3614","1.2906","1.2906","1.2906"
"3615","1.7102","1.7102","1.7102"
"3616","1.4973","1.4973","1.4973"
"3617","1.2287","1.2287","1.2287"
"3618","1.5249","1.5249","1.5249"
"3619","1.19","1.19","1.19"
"3620","1.4235","1.4235","1.4235"
"3621","1.695","1.695","1.695"
"3622","1.0755","1.0755","1.0755"
"3623","1.27","1.27","1.27"
"3624","1.5882","1.5882","1.5882"
"3625","1.4011","1.4011","1.4011"
"3626","1.4476","1.4476","1.4476"
"3627","1.5418","1.5418","1.5418"
"3628","1.61","1.61","1.61"
"3629","2.0854","2.0854","2.0854"
"3630","1.1945","1.1945","1.1945"
"3631","1.3983","1.3983","1.3983"
"3632","1.2843","1.2843","1.2843"
"3633","1.4661","1.4661","1.4661"
"3634","1.5306","1.5306","1.5306"
"3635","1.6695","1.6695","1.6695"
"3636","1.0544","1.0544","1.0544"
"3637","1.5431","1.5431","1.5431"
"3638","1.6732","1.6732","1.6732"
"3639","1.5349","1.5349","1.5349"
"3640","1.5694","1.5694","1.5694"
"3641","1.4325","1.4325","1.4325"
"3642","1.4852","1.4852","1.4852"
"3643","1.5623","1.5623","1.5623"
"3644","1.3903","1.3903","1.3903"
"3645","1.925","1.925","1.925"
"3646","1.3345","1.3345","1.3345"
"3647","1.7996","1.7996","1.7996"
"3648","1.6008","1.6008","1.6008"
"3649","1.5879","1.5879","1.5879"
"3650","1.2402","1.2402","1.2402"
"3651","1.2947","1.2947","1.2947"
"3652","1.2567","1.2567","1.2567"
"3653","1.4451","1.4451","1.4451"
"3654","1.2145","1.2145","1.2145"
"3655","1.2599","1.2599","1.2599"
"3656","1.4552","1.4552","1.4552"
"3657","1.2259","1.2259","1.2259"
"3658","1.1151","1.1151","1.1151"
"3659","1.293","1.293","1.293"
"3660","1.4081","1.4081","1.4081"
"3661","1.5304","1.5304","1.5304"
"3662","1.1394","1.1394","1.1394"
"3663","1.5585","1.5585","1.5585"
"3664","1.3299","1.3299","1.3299"
"3665","1.5199","1.5199","1.5199"
"3666","1.3317","1.3317","1.3317"
"3667","1.6966","1.6966","1.6966"
"3668","1.6105","1.6105","1.6105"
"3669","1.4685","1.4685","1.4685"
"3670","1.4659","1.4659","1.4659"
"3671","1.4414","1.4414","1.4414"
"3672","1.4495","1.4495","1.4495"
"3673","1.6497","1.6497","1.6497"
"3674","1.3744","1.3744","1.3744"
"3675","1.3932","1.3932","1.3932"
"3676","1.4565","1.4565","1.4565"
"3677","1.258","1.258","1.258"
"3678","1.2563","1.2563","1.2563"
"3679","1.3425","1.3425","1.3425"
"3680","1.6186","1.6186","1.6186"
"3681","1.5227","1.5227","1.5227"
"3682","1.4302","1.4302","1.4302"
"3683","1.2829","1.2829","1.2829"
"3684","1.2796","1.2796","1.2796"
"3685","1.4937","1.4937","1.4937"
"3686","1.5118","1.5118","1.5118"
"3687","1.4592","1.4592","1.4592"
"3688","1.7226","1.7226","1.7226"
"3689","1.4687","1.4687","1.4687"
"3690","1.1543","1.1543","1.1543"
"3691","1.5891","1.5891","1.5891"
"3692","1.219","1.219","1.219"
"3693","1.4818","1.4818","1.4818"
"3694","1.1216","1.1216","1.1216"
"3695","1.5356","1.5356","1.5356"
"3696","1.4039","1.4039","1.4039"
"3697","1.3509","1.3509","1.3509"
"3698","1.4614","1.4614","1.4614"
"3699","1.4174","1.4174","1.4174"
"3700","1.2535","1.2535","1.2535"
"3701","1.4119","1.4119","1.4119"
"3702","1.5529","1.5529","1.5529"
"3703","1.81","1.81","1.81"
"3704","1.5568","1.5568","1.5568"
"3705","1.4451","1.4451","1.4451"
"3706","1.2232","1.2232","1.2232"
"3707","1.8307","1.8307","1.8307"
"3708","1.407","1.407","1.407"
"3709","1.3413","1.3413","1.3413"
"3710","1.6167","1.6167","1.6167"
"3711","1.4632","1.4632","1.4632"
"3712","1.195","1.195","1.195"
"3713","1.3692","1.3692","1.3692"
"3714","1.6839","1.6839","1.6839"
"3715","1.243","1.243","1.243"
"3716","1.4085","1.4085","1.4085"
"3717","1.2341","1.2341","1.2341"
"3718","1.3053","1.3053","1.3053"
"3719","1.4896","1.4896","1.4896"
"3720","1.7504","1.7504","1.7504"
"3721","1.3166","1.3166","1.3166"
"3722","1.4568","1.4568","1.4568"
"3723","1.5022","1.5022","1.5022"
"3724","2.0018","2.0018","2.0018"
"3725","1.8247","1.8247","1.8247"
"3726","1.3365","1.3365","1.3365"
"3727","1.3123","1.3123","1.3123"
"3728","1.4874","1.4874","1.4874"
"3729","1.2542","1.2542","1.2542"
"3730","1.353","1.353","1.353"
"3731","1.322","1.322","1.322"
"3732","1.3446","1.3446","1.3446"
"3733","1.2065","1.2065","1.2065"
"3734","1.2258","1.2258","1.2258"
"3735","1.4153","1.4153","1.4153"
"3736","1.1779","1.1779","1.1779"
"3737","1.3372","1.3372","1.3372"
"3738","1.4446","1.4446","1.4446"
"3739","1.5094","1.5094","1.5094"
"3740","1.5077","1.5077","1.5077"
"3741","1.6209","1.6209","1.6209"
"3742","1.3232","1.3232","1.3232"
"3743","1.2976","1.2976","1.2976"
"3744","1.2427","1.2427","1.2427"
"3745","1.2995","1.2995","1.2995"
"3746","1.2399","1.2399","1.2399"
"3747","1.2435","1.2435","1.2435"
"3748","1.4892","1.4892","1.4892"
"3749","1.6524","1.6524","1.6524"
"3750","1.2284","1.2284","1.2284"
"3751","1.5959","1.5959","1.5959"
"3752","1.4626","1.4626","1.4626"
"3753","1.2976","1.2976","1.2976"
"3754","1.4588","1.4588","1.4588"
"3755","1.1857","1.1857","1.1857"
"3756","1.2806","1.2806","1.2806"
"3757","1.8665","1.8665","1.8665"
"3758","1.3116","1.3116","1.3116"
"3759","1.2103","1.2103","1.2103"
"3760","1.1746","1.1746","1.1746"
"3761","1.4077","1.4077","1.4077"
"3762","1.4846","1.4846","1.4846"
"3763","1.3117","1.3117","1.3117"
"3764","1.3554","1.3554","1.3554"
"3765","1.474","1.474","1.474"
"3766","1.5191","1.5191","1.5191"
"3767","1.3301","1.3301","1.3301"
"3768","1.3355","1.3355","1.3355"
"3769","1.5432","1.5432","1.5432"
"3770","1.0572","1.0572","1.0572"
"3771","1.7089","1.7089","1.7089"
"3772","1.4313","1.4313","1.4313"
"3773","1.4959","1.4959","1.4959"
"3774","1.328","1.328","1.328"
"3775","1.2487","1.2487","1.2487"
"3776","1.4597","1.4597","1.4597"
"3777","1.1261","1.1261","1.1261"
"3778","1.9069","1.9069","1.9069"
"3779","1.718","1.718","1.718"
"3780","1.4159","1.4159","1.4159"
"3781","1.477","1.477","1.477"
"3782","1.0254","1.0254","1.0254"
"3783","1.1523","1.1523","1.1523"
"3784","1.6421","1.6421","1.6421"
"3785","1.2822","1.2822","1.2822"
"3786","1.56","1.56","1.56"
"3787","1.4093","1.4093","1.4093"
"3788","1.7429","1.7429","1.7429"
"3789","1.5773","1.5773","1.5773"
"3790","1.5649","1.5649","1.5649"
"3791","1.5655","1.5655","1.5655"
"3792","1.3735","1.3735","1.3735"
"3793","1.5864","1.5864","1.5864"
"3794","1.2225","1.2225","1.2225"
"3795","1.2727","1.2727","1.2727"
"3796","1.044","1.044","1.044"
"3797","1.2752","1.2752","1.2752"
"3798","1.3116","1.3116","1.3116"
"3799","1.3343","1.3343","1.3343"
"3800","1.1098","1.1098","1.1098"
"3801","1.4408","1.4408","1.4408"
"3802","1.7136","1.7136","1.7136"
"3803","1.3359","1.3359","1.3359"
"3804","1.7288","1.7288","1.7288"
"3805","1.3492","1.3492","1.3492"
"3806","1.5826","1.5826","1.5826"
"3807","1.3785","1.3785","1.3785"
"3808","1.4855","1.4855","1.4855"
"3809","1.5563","1.5563","1.5563"
"3810","1.1121","1.1121","1.1121"
"3811","1.7025","1.7025","1.7025"
"3812","1.6258","1.6258","1.6258"
"3813","1.3969","1.3969","1.3969"
"3814","1.338","1.338","1.338"
"3815","1.7409","1.7409","1.7409"
"3816","1.3465","1.3465","1.3465"
"3817","1.5793","1.5793","1.5793"
"3818","1.2318","1.2318","1.2318"
"3819","1.4217","1.4217","1.4217"
"3820","1.8307","1.8307","1.8307"
"3821","1.4618","1.4618","1.4618"
"3822","1.3247","1.3247","1.3247"
"3823","1.5202","1.5202","1.5202"
"3824","1.8651","1.8651","1.8651"
"3825","1.3668","1.3668","1.3668"
"3826","1.3336","1.3336","1.3336"
"3827","1.36","1.36","1.36"
"3828","1.5388","1.5388","1.5388"
"3829","1.1753","1.1753","1.1753"
"3830","1.3496","1.3496","1.3496"
"3831","1.4726","1.4726","1.4726"
"3832","1.4823","1.4823","1.4823"
"3833","1.5359","1.5359","1.5359"
"3834","1.8599","1.8599","1.8599"
"3835","1.9181","1.9181","1.9181"
"3836","1.7129","1.7129","1.7129"
"3837","1.2009","1.2009","1.2009"
"3838","1.6619","1.6619","1.6619"
"3839","1.4993","1.4993","1.4993"
"3840","1.3714","1.3714","1.3714"
"3841","1.6219","1.6219","1.6219"
"3842","1.2173","1.2173","1.2173"
"3843","1.1089","1.1089","1.1089"
"3844","1.5273","1.5273","1.5273"
"3845","1.4799","1.4799","1.4799"
"3846","1.1129","1.1129","1.1129"
"3847","1.4462","1.4462","1.4462"
"3848","1.494","1.494","1.494"
"3849","1.385","1.385","1.385"
"3850","1.7286","1.7286","1.7286"
"3851","1.4014","1.4014","1.4014"
"3852","1.1438","1.1438","1.1438"
"3853","1.2936","1.2936","1.2936"
"3854","1.9263","1.9263","1.9263"
"3855","1.4742","1.4742","1.4742"
"3856","0.9816","0.9816","0.9816"
"3857","1.7733","1.7733","1.7733"
"3858","1.6654","1.6654","1.6654"
"3859","1.4058","1.4058","1.4058"
"3860","1.2404","1.2404","1.2404"
"3861","1.2437","1.2437","1.2437"
"3862","1.5705","1.5705","1.5705"
"3863","1.549","1.549","1.549"
"3864","1.5573","1.5573","1.5573"
"3865","1.2648","1.2648","1.2648"
"3866","1.1451","1.1451","1.1451"
"3867","1.5935","1.5935","1.5935"
"3868","1.6014","1.6014","1.6014"
"3869","1.4972","1.4972","1.4972"
"3870","1.624","1.624","1.624"
"3871","1.4509","1.4509","1.4509"
"3872","1.2853","1.2853","1.2853"
"3873","1.4135","1.4135","1.4135"
"3874","1.3877","1.3877","1.3877"
"3875","1.1536","1.1536","1.1536"
"3876","1.3468","1.3468","1.3468"
"3877","1.35","1.35","1.35"
"3878","1.6954","1.6954","1.6954"
"3879","1.0906","1.0906","1.0906"
"3880","1.6414","1.6414","1.6414"
"3881","1.3957","1.3957","1.3957"
"3882","1.318","1.318","1.318"
"3883","1.203","1.203","1.203"
"3884","1.3862","1.3862","1.3862"
"3885","1.2405","1.2405","1.2405"
"3886","1.7879","1.7879","1.7879"
"3887","1.5798","1.5798","1.5798"
"3888","1.4211","1.4211","1.4211"
"3889","1.6536","1.6536","1.6536"
"3890","1.5726","1.5726","1.5726"
"3891","1.5644","1.5644","1.5644"
"3892","1.5075","1.5075","1.5075"
"3893","1.6045","1.6045","1.6045"
"3894","0.9513","0.9513","0.9513"
"3895","1.8271","1.8271","1.8271"
"3896","1.4459","1.4459","1.4459"
"3897","1.7209","1.7209","1.7209"
"3898","1.5691","1.5691","1.5691"
"3899","1.5004","1.5004","1.5004"
"3900","1.4227","1.4227","1.4227"
"3901","1.3268","1.3268","1.3268"
"3902","1.2582","1.2582","1.2582"
"3903","1.5318","1.5318","1.5318"
"3904","1.5224","1.5224","1.5224"
"3905","1.2369","1.2369","1.2369"
"3906","1.4812","1.4812","1.4812"
"3907","1.5311","1.5311","1.5311"
"3908","1.4568","1.4568","1.4568"
"3909","1.5073","1.5073","1.5073"
"3910","1.3762","1.3762","1.3762"
"3911","1.1177","1.1177","1.1177"
"3912","1.3447","1.3447","1.3447"
"3913","1.3028","1.3028","1.3028"
"3914","1.2535","1.2535","1.2535"
"3915","2.2413","2.2413","2.2413"
"3916","1.251","1.251","1.251"
"3917","1.6855","1.6855","1.6855"
"3918","1.5102","1.5102","1.5102"
"3919","1.3824","1.3824","1.3824"
"3920","1.239","1.239","1.239"
"3921","1.6392","1.6392","1.6392"
"3922","1.7392","1.7392","1.7392"
"3923","1.054","1.054","1.054"
"3924","1.6242","1.6242","1.6242"
"3925","1.7019","1.7019","1.7019"
"3926","1.2636","1.2636","1.2636"
"3927","1.5882","1.5882","1.5882"
"3928","1.5203","1.5203","1.5203"
"3929","1.2809","1.2809","1.2809"
"3930","1.6139","1.6139","1.6139"
"3931","1.329","1.329","1.329"
"3932","1.4206","1.4206","1.4206"
"3933","1.3608","1.3608","1.3608"
"3934","1.421","1.421","1.421"
"3935","1.4491","1.4491","1.4491"
"3936","1.6108","1.6108","1.6108"
"3937","1.1573","1.1573","1.1573"
"3938","1.4297","1.4297","1.4297"
"3939","1.4134","1.4134","1.4134"
"3940","1.5414","1.5414","1.5414"
"3941","1.5323","1.5323","1.5323"
"3942","1.505","1.505","1.505"
"3943","1.3568","1.3568","1.3568"
"3944","1.5728","1.5728","1.5728"
"3945","1.7595","1.7595","1.7595"
"3946","1.4981","1.4981","1.4981"
"3947","1.4971","1.4971","1.4971"
"3948","1.4666","1.4666","1.4666"
"3949","1.4266","1.4266","1.4266"
"3950","1.4438","1.4438","1.4438"
"3951","1.6452","1.6452","1.6452"
"3952","1.363","1.363","1.363"
"3953","1.3794","1.3794","1.3794"
"3954","1.7326","1.7326","1.7326"
"3955","1.5364","1.5364","1.5364"
"3956","1.2504","1.2504","1.2504"
"3957","1.5842","1.5842","1.5842"
"3958","1.2593","1.2593","1.2593"
"3959","1.1726","1.1726","1.1726"
"3960","1.621","1.621","1.621"
"3961","1.3753","1.3753","1.3753"
"3962","1.3646","1.3646","1.3646"
"3963","1.1988","1.1988","1.1988"
"3964","1.3653","1.3653","1.3653"
"3965","1.7332","1.7332","1.7332"
"3966","1.5218","1.5218","1.5218"
"3967","1.541","1.541","1.541"
"3968","1.558","1.558","1.558"
"3969","1.3895","1.3895","1.3895"
"3970","1.3048","1.3048","1.3048"
"3971","1.6021","1.6021","1.6021"
"3972","1.3143","1.3143","1.3143"
"3973","1.4255","1.4255","1.4255"
"3974","1.3761","1.3761","1.3761"
"3975","1.4856","1.4856","1.4856"
"3976","1.3854","1.3854","1.3854"
"3977","1.5397","1.5397","1.5397"
"3978","1.2745","1.2745","1.2745"
"3979","1.4994","1.4994","1.4994"
"3980","1.5283","1.5283","1.5283"
"3981","1.4744","1.4744","1.4744"
"3982","1.849","1.849","1.849"
"3983","1.2937","1.2937","1.2937"
"3984","1.1287","1.1287","1.1287"
"3985","2.0242","2.0242","2.0242"
"3986","1.4615","1.4615","1.4615"
"3987","1.5938","1.5938","1.5938"
"3988","1.6106","1.6106","1.6106"
"3989","1.6152","1.6152","1.6152"
"3990","1.8064","1.8064","1.8064"
"3991","1.8605","1.8605","1.8605"
"3992","1.5865","1.5865","1.5865"
"3993","1.8328","1.8328","1.8328"
"3994","1.2839","1.2839","1.2839"
"3995","1.3536","1.3536","1.3536"
"3996","1.5121","1.5121","1.5121"
"3997","1.8627","1.8627","1.8627"
"3998","1.3704","1.3704","1.3704"
"3999","1.6207","1.6207","1.6207"
"4000","1.3733","1.3733","1.3733"
"4001","0.9231","0.9231","0.9231"
"4002","1.2055","1.2055","1.2055"
"4003","1.4397","1.4397","1.4397"
"4004","1.3647","1.3647","1.3647"
"4005","1.1844","1.1844","1.1844"
"4006","1.5669","1.5669","1.5669"
"4007","1.4291","1.4291","1.4291"
"4008","1.5048","1.5048","1.5048"
"4009","1.4862","1.4862","1.4862"
"4010","1.7007","1.7007","1.7007"
"4011","1.4463","1.4463","1.4463"
"4012","1.3235","1.3235","1.3235"
"4013","1.1149","1.1149","1.1149"
"4014","1.2687","1.2687","1.2687"
"4015","1.5969","1.5969","1.5969"
"4016","1.605","1.605","1.605"
"4017","1.3409","1.3409","1.3409"
"4018","1.3334","1.3334","1.3334"
"4019","1.3059","1.3059","1.3059"
"4020","1.2891","1.2891","1.2891"
"4021","1.311","1.311","1.311"
"4022","1.3343","1.3343","1.3343"
"4023","1.6966","1.6966","1.6966"
"4024","1.2476","1.2476","1.2476"
"4025","1.4329","1.4329","1.4329"
"4026","1.6185","1.6185","1.6185"
"4027","1.5048","1.5048","1.5048"
"4028","1.5853","1.5853","1.5853"
"4029","1.3382","1.3382","1.3382"
"4030","1.6676","1.6676","1.6676"
"4031","1.5339","1.5339","1.5339"
"4032","1.3655","1.3655","1.3655"
"4033","1.6818","1.6818","1.6818"
"4034","1.3678","1.3678","1.3678"
"4035","1.474","1.474","1.474"
"4036","1.5384","1.5384","1.5384"
"4037","1.8037","1.8037","1.8037"
"4038","1.5041","1.5041","1.5041"
"4039","1.7707","1.7707","1.7707"
"4040","1.4878","1.4878","1.4878"
"4041","1.1793","1.1793","1.1793"
"4042","1.5042","1.5042","1.5042"
"4043","1.6217","1.6217","1.6217"
"4044","1.656","1.656","1.656"
"4045","1.3955","1.3955","1.3955"
"4046","1.8149","1.8149","1.8149"
"4047","1.3627","1.3627","1.3627"
"4048","1.383","1.383","1.383"
"4049","1.4291","1.4291","1.4291"
"4050","1.4356","1.4356","1.4356"
"4051","1.2343","1.2343","1.2343"
"4052","1.319","1.319","1.319"
"4053","1.5562","1.5562","1.5562"
"4054","1.5777","1.5777","1.5777"
"4055","1.4689","1.4689","1.4689"
"4056","1.5161","1.5161","1.5161"
"4057","1.1417","1.1417","1.1417"
"4058","1.4342","1.4342","1.4342"
"4059","1.3131","1.3131","1.3131"
"4060","1.6679","1.6679","1.6679"
"4061","1.3611","1.3611","1.3611"
"4062","1.0306","1.0306","1.0306"
"4063","1.003","1.003","1.003"
"4064","1.3555","1.3555","1.3555"
"4065","1.582","1.582","1.582"
"4066","1.3344","1.3344","1.3344"
"4067","1.3759","1.3759","1.3759"
"4068","1.6378","1.6378","1.6378"
"4069","1.4539","1.4539","1.4539"
"4070","1.3375","1.3375","1.3375"
"4071","1.1879","1.1879","1.1879"
"4072","1.6477","1.6477","1.6477"
"4073","1.1781","1.1781","1.1781"
"4074","1.3372","1.3372","1.3372"
"4075","0.9465","0.9465","0.9465"
"4076","1.127","1.127","1.127"
"4077","1.5079","1.5079","1.5079"
"4078","1.052","1.052","1.052"
"4079","1.6718","1.6718","1.6718"
"4080","1.5003","1.5003","1.5003"
"4081","1.2801","1.2801","1.2801"
"4082","1.5861","1.5861","1.5861"
"4083","1.6453","1.6453","1.6453"
"4084","1.2923","1.2923","1.2923"
"4085","1.279","1.279","1.279"
"4086","1.3374","1.3374","1.3374"
"4087","1.4393","1.4393","1.4393"
"4088","1.4583","1.4583","1.4583"
"4089","1.6105","1.6105","1.6105"
"4090","1.2172","1.2172","1.2172"
"4091","1.537","1.537","1.537"
"4092","1.4905","1.4905","1.4905"
"4093","1.3542","1.3542","1.3542"
"4094","1.4635","1.4635","1.4635"
"4095","1.4875","1.4875","1.4875"
"4096","1.2757","1.2757","1.2757"
"4097","1.0693","1.0693","1.0693"
"4098","1.3546","1.3546","1.3546"
"4099","1.3697","1.3697","1.3697"
"4100","1.2227","1.2227","1.2227"
"4101","1.1308","1.1308","1.1308"
"4102","1.4879","1.4879","1.4879"
"4103","1.5888","1.5888","1.5888"
"4104","0.9859","0.9859","0.9859"
"4105","1.5785","1.5785","1.5785"
"4106","1.4333","1.4333","1.4333"
"4107","1.1346","1.1346","1.1346"
"4108","1.274","1.274","1.274"
"4109","1.0387","1.0387","1.0387"
"4110","1.318","1.318","1.318"
"4111","1.2486","1.2486","1.2486"
"4112","1.5673","1.5673","1.5673"
"4113","1.5287","1.5287","1.5287"
"4114","1.472","1.472","1.472"
"4115","1.2268","1.2268","1.2268"
"4116","1.3504","1.3504","1.3504"
"4117","1.4796","1.4796","1.4796"
"4118","1.4824","1.4824","1.4824"
"4119","1.3901","1.3901","1.3901"
"4120","1.3757","1.3757","1.3757"
"4121","1.2865","1.2865","1.2865"
"4122","1.8514","1.8514","1.8514"
"4123","1.3824","1.3824","1.3824"
"4124","1.5459","1.5459","1.5459"
"4125","1.7684","1.7684","1.7684"
"4126","1.2801","1.2801","1.2801"
"4127","1.5464","1.5464","1.5464"
"4128","1.0967","1.0967","1.0967"
"4129","1.2224","1.2224","1.2224"
"4130","1.3416","1.3416","1.3416"
"4131","1.5134","1.5134","1.5134"
"4132","1.4923","1.4923","1.4923"
"4133","1.3021","1.3021","1.3021"
"4134","1.3847","1.3847","1.3847"
"4135","1.6676","1.6676","1.6676"
"4136","1.4198","1.4198","1.4198"
"4137","1.1464","1.1464","1.1464"
"4138","1.2836","1.2836","1.2836"
"4139","1.525","1.525","1.525"
"4140","1.4435","1.4435","1.4435"
"4141","1.6324","1.6324","1.6324"
"4142","2.0038","2.0038","2.0038"
"4143","1.2735","1.2735","1.2735"
"4144","1.6523","1.6523","1.6523"
"4145","1.4715","1.4715","1.4715"
"4146","1.3514","1.3514","1.3514"
"4147","1.2266","1.2266","1.2266"
"4148","1.6249","1.6249","1.6249"
"4149","1.3748","1.3748","1.3748"
"4150","1.6098","1.6098","1.6098"
"4151","1.3065","1.3065","1.3065"
"4152","1.3922","1.3922","1.3922"
"4153","1.504","1.504","1.504"
"4154","1.2212","1.2212","1.2212"
"4155","1.3807","1.3807","1.3807"
"4156","1.5242","1.5242","1.5242"
"4157","1.149","1.149","1.149"
"4158","1.4753","1.4753","1.4753"
"4159","1.0685","1.0685","1.0685"
"4160","1.18","1.18","1.18"
"4161","1.8182","1.8182","1.8182"
"4162","1.308","1.308","1.308"
"4163","1.2525","1.2525","1.2525"
"4164","1.5866","1.5866","1.5866"
"4165","1.2972","1.2972","1.2972"
"4166","1.6639","1.6639","1.6639"
"4167","1.41","1.41","1.41"
"4168","1.3692","1.3692","1.3692"
"4169","1.2765","1.2765","1.2765"
"4170","1.4716","1.4716","1.4716"
"4171","1.3589","1.3589","1.3589"
"4172","1.5981","1.5981","1.5981"
"4173","1.3066","1.3066","1.3066"
"4174","1.2926","1.2926","1.2926"
"4175","1.2356","1.2356","1.2356"
"4176","1.3612","1.3612","1.3612"
"4177","1.9352","1.9352","1.9352"
"4178","1.5389","1.5389","1.5389"
"4179","1.7655","1.7655","1.7655"
"4180","1.4495","1.4495","1.4495"
"4181","1.423","1.423","1.423"
"4182","1.9047","1.9047","1.9047"
"4183","1.1894","1.1894","1.1894"
"4184","1.5627","1.5627","1.5627"
"4185","1.3031","1.3031","1.3031"
"4186","1.4733","1.4733","1.4733"
"4187","1.2135","1.2135","1.2135"
"4188","1.5007","1.5007","1.5007"
"4189","1.3762","1.3762","1.3762"
"4190","1.4489","1.4489","1.4489"
"4191","1.9161","1.9161","1.9161"
"4192","1.4583","1.4583","1.4583"
"4193","1.3596","1.3596","1.3596"
"4194","1.4065","1.4065","1.4065"
"4195","1.3776","1.3776","1.3776"
"4196","1.5614","1.5614","1.5614"
"4197","1.4389","1.4389","1.4389"
"4198","1.7363","1.7363","1.7363"
"4199","1.729","1.729","1.729"
"4200","1.4311","1.4311","1.4311"
"4201","1.3975","1.3975","1.3975"
"4202","1.512","1.512","1.512"
"4203","1.1604","1.1604","1.1604"
"4204","1.4045","1.4045","1.4045"
"4205","1.4595","1.4595","1.4595"
"4206","1.0474","1.0474","1.0474"
"4207","1.3156","1.3156","1.3156"
"4208","1.6859","1.6859","1.6859"
"4209","1.4729","1.4729","1.4729"
"4210","1.5898","1.5898","1.5898"
"4211","1.3436","1.3436","1.3436"
"4212","1.4635","1.4635","1.4635"
"4213","0.9802","0.9802","0.9802"
"4214","1.2848","1.2848","1.2848"
"4215","1.2945","1.2945","1.2945"
"4216","1.2234","1.2234","1.2234"
"4217","1.7017","1.7017","1.7017"
"4218","1.7091","1.7091","1.7091"
"4219","1.5292","1.5292","1.5292"
"4220","1.7298","1.7298","1.7298"
"4221","1.4741","1.4741","1.4741"
"4222","1.3655","1.3655","1.3655"
"4223","1.2484","1.2484","1.2484"
"4224","1.6161","1.6161","1.6161"
"4225","1.5561","1.5561","1.5561"
"4226","1.4091","1.4091","1.4091"
"4227","1.0955","1.0955","1.0955"
"4228","1.5617","1.5617","1.5617"
"4229","1.5977","1.5977","1.5977"
"4230","1.2697","1.2697","1.2697"
"4231","1.4911","1.4911","1.4911"
"4232","1.5415","1.5415","1.5415"
"4233","1.4987","1.4987","1.4987"
"4234","1.591","1.591","1.591"
"4235","1.1174","1.1174","1.1174"
"4236","1.2871","1.2871","1.2871"
"4237","1.5005","1.5005","1.5005"
"4238","1.2273","1.2273","1.2273"
"4239","1.5318","1.5318","1.5318"
"4240","1.4393","1.4393","1.4393"
"4241","1.0114","1.0114","1.0114"
"4242","1.2909","1.2909","1.2909"
"4243","1.3707","1.3707","1.3707"
"4244","1.0795","1.0795","1.0795"
"4245","1.2926","1.2926","1.2926"
"4246","1.9578","1.9578","1.9578"
"4247","1.7932","1.7932","1.7932"
"4248","1.1545","1.1545","1.1545"
"4249","1.6675","1.6675","1.6675"
"4250","1.6604","1.6604","1.6604"
"4251","1.5337","1.5337","1.5337"
"4252","1.5155","1.5155","1.5155"
"4253","1.0838","1.0838","1.0838"
"4254","1.5209","1.5209","1.5209"
"4255","1.5375","1.5375","1.5375"
"4256","1.5867","1.5867","1.5867"
"4257","1.3986","1.3986","1.3986"
"4258","1.3827","1.3827","1.3827"
"4259","1.3127","1.3127","1.3127"
"4260","1.5479","1.5479","1.5479"
"4261","1.6246","1.6246","1.6246"
"4262","1.1514","1.1514","1.1514"
"4263","1.2011","1.2011","1.2011"
"4264","1.2581","1.2581","1.2581"
"4265","1.347","1.347","1.347"
"4266","1.4253","1.4253","1.4253"
"4267","1.4844","1.4844","1.4844"
"4268","1.2338","1.2338","1.2338"
"4269","1.5691","1.5691","1.5691"
"4270","1.1747","1.1747","1.1747"
"4271","2.1368","2.1368","2.1368"
"4272","1.4155","1.4155","1.4155"
"4273","1.2243","1.2243","1.2243"
"4274","1.1288","1.1288","1.1288"
"4275","1.4058","1.4058","1.4058"
"4276","1.6753","1.6753","1.6753"
"4277","1.3209","1.3209","1.3209"
"4278","1.6235","1.6235","1.6235"
"4279","1.4641","1.4641","1.4641"
"4280","1.3708","1.3708","1.3708"
"4281","1.6678","1.6678","1.6678"
